sampRate, 100,
sampRateUnits, Hz,
scale, 8192,
scaleUnits, G,
rawData_x,rawData_y,rawData_z,rawData_seconds,data_x,data_y,data_z,data_seconds,lpf_2_5Hz_x,lpf_2_5Hz_y,lpf_2_5Hz_z,lpf_2_5Hz_seconds,lpf_5Hz_x,lpf_5Hz_y,lpf_5Hz_z,lpf_5Hz_seconds,lpf_10Hz_x,lpf_10Hz_y,lpf_10Hz_z,lpf_10Hz_seconds,
-763,484,8335,0.28,-0.09314,0.059082,1.0175,0.28,-0.094193,0.058539,1.0207,0.28,-0.096868,0.060262,1.0467,0.28,-0.092508,0.057369,1.0002,0.28
-769,475,8339,0.29,-0.093872,0.057983,1.0179,0.29,-0.093223,0.057932,1.0097,0.29,-0.096308,0.060011,1.0405,0.29,-0.093223,0.057475,1.0029,0.29
-787,485,8309,0.3,-0.096069,0.059204,1.0143,0.3,-0.092339,0.057374,0.99956,0.3,-0.095516,0.059593,1.0319,0.3,-0.094341,0.057975,1.0109,0.3
-788,474,8330,0.31,-0.096191,0.057861,1.0168,0.31,-0.091561,0.056877,0.99063,0.31,-0.094602,0.05907,1.0222,0.31,-0.095426,0.058642,1.0205,0.31
-767,480,8315,0.32,-0.093628,0.058594,1.015,0.32,-0.090905,0.056451,0.98305,0.32,-0.09368,0.058507,1.0124,0.32,-0.096052,0.059203,1.0277,0.32
-778,478,8336,0.33,-0.094971,0.05835,1.0176,0.33,-0.090383,0.056104,0.97695,0.33,-0.092858,0.05797,1.0038,0.33,-0.095973,0.059449,1.0297,0.33
-773,477,8313,0.34,-0.09436,0.058228,1.0148,0.34,-0.090001,0.055841,0.97242,0.34,-0.092225,0.057516,0.99721,0.34,-0.095214,0.059314,1.0261,0.34
-760,490,8308,0.35,-0.092773,0.059814,1.0142,0.35,-0.089762,0.055664,0.96949,0.35,-0.091844,0.057188,0.99327,0.35,-0.094054,0.058882,1.0188,0.35
-767,482,8344,0.36,-0.093628,0.058838,1.0186,0.36,-0.089665,0.055573,0.96817,0.36,-0.091743,0.057011,0.9923,0.36,-0.092912,0.058341,1.011,0.36
-766,474,8341,0.37,-0.093506,0.057861,1.0182,0.37,-0.089703,0.055566,0.96839,0.37,-0.09192,0.056994,0.99422,0.37,-0.092181,0.057895,1.006,0.37
-771,479,8324,0.38,-0.094116,0.058472,1.0161,0.38,-0.089868,0.055637,0.97008,0.38,-0.092338,0.057122,0.99865,0.38,-0.092089,0.05768,1.0058,0.38
-755,474,8347,0.39,-0.092163,0.057861,1.0189,0.39,-0.090147,0.05578,0.97309,0.39,-0.092936,0.05737,1.005,0.39,-0.09262,0.057714,1.0102,0.39
-778,471,8339,0.4,-0.094971,0.057495,1.0179,0.4,-0.090527,0.055987,0.97727,0.4,-0.093633,0.057697,1.0123,0.4,-0.093538,0.057908,1.0172,0.4
-767,482,8325,0.41,-0.093628,0.058838,1.0162,0.41,-0.090989,0.056248,0.98245,0.41,-0.094345,0.058058,1.0198,0.41,-0.094493,0.058112,1.0238,0.41
-766,469,8321,0.42,-0.093506,0.057251,1.0157,0.42,-0.091515,0.056554,0.98841,0.42,-0.094985,0.058406,1.0266,0.42,-0.09516,0.058195,1.0274,0.42
-761,471,8330,0.43,-0.092896,0.057495,1.0168,0.43,-0.092087,0.056891,0.99496,0.43,-0.095482,0.058699,1.0319,0.43,-0.095355,0.058102,1.0266,0.43
-786,475,8346,0.44,-0.095947,0.057983,1.0188,0.44,-0.092684,0.05725,1.0019,0.44,-0.095782,0.058906,1.0353,0.44,-0.095091,0.05788,1.022,0.44
-779,469,8338,0.45,-0.095093,0.057251,1.0178,0.45,-0.093287,0.057618,1.0089,0.45,-0.095856,0.059005,1.0364,0.45,-0.09455,0.057651,1.0157,0.45
-777,474,8321,0.46,-0.094849,0.057861,1.0157,0.46,-0.093877,0.057984,1.0159,0.46,-0.095703,0.058989,1.0352,0.46,-0.09399,0.057552,1.0104,0.46
-777,479,8330,0.47,-0.094849,0.058472,1.0168,0.47,-0.094436,0.058337,1.0226,0.47,-0.095344,0.058865,1.032,0.47,-0.093629,0.05767,1.0082,0.47
-766,478,8332,0.48,-0.093506,0.05835,1.0171,0.48,-0.094949,0.058669,1.0289,0.48,-0.094826,0.058654,1.0272,0.48,-0.093562,0.057996,1.0098,0.48
-773,477,8354,0.49,-0.09436,0.058228,1.0198,0.49,-0.095401,0.058969,1.0345,0.49,-0.094208,0.058382,1.0215,0.49,-0.093732,0.058422,1.0145,0.49
-765,478,8340,0.5,-0.093384,0.05835,1.0181,0.5,-0.095781,0.059231,1.0394,0.5,-0.09356,0.058085,1.0156,0.5,-0.093965,0.058784,1.0201,0.5
-755,491,8326,0.51,-0.092163,0.059937,1.0164,0.51,-0.096081,0.059449,1.0434,0.51,-0.09295,0.057797,1.0102,0.51,-0.094064,0.058929,1.0243,0.51
