sampRate, 100,
sampRateUnits, Hz,
scale, 1.312000e+02,
scaleUnits, dps,
rawData_x,rawData_y,rawData_z,rawData_seconds,data_x,data_y,data_z,data_seconds,lpf_2_5Hz_x,lpf_2_5Hz_y,lpf_2_5Hz_z,lpf_2_5Hz_seconds,lpf_5Hz_x,lpf_5Hz_y,lpf_5Hz_z,lpf_5Hz_seconds,lpf_10Hz_x,lpf_10Hz_y,lpf_10Hz_z,lpf_10Hz_seconds,
0,-102,42,0.27,0,-0.77744,0.32012,0.27,0.61154,-1.3699,4.9206,0.27,0.11692,-0.99982,0.1687,0.27,0.08584,-0.3506,0.17378,0.27
-3,-97,37,0.28,-0.022866,-0.73933,0.28201,0.28,0.47359,-1.1388,4.6087,0.28,0.063604,-1.046,0.15641,0.28,0.01898,-0.61775,0.033383,0.28
-8,-92,36,0.29,-0.060976,-0.70122,0.27439,0.29,0.31729,-0.89225,4.1605,0.29,-0.0022033,-1.0614,0.1599,0.29,-0.059992,-0.96399,-0.0055038,0.29
-11,-88,45,0.3,-0.083841,-0.67073,0.34299,0.3,0.14714,-0.6375,3.5867,0.3,-0.071902,-1.0431,0.17974,0.3,-0.12297,-1.2372,0.081272,0.3
-17,-92,43,0.31,-0.12957,-0.70122,0.32774,0.31,-0.031829,-0.38205,2.902,0.31,-0.13609,-0.992,0.21456,0.31,-0.14442,-1.3117,0.26572,0.31
-4,-104,31,0.32,-0.030488,-0.79268,0.23628,0.32,-0.21424,-0.13362,2.1249,0.32,-0.1857,-0.91286,0.26113,0.32,-0.11164,-1.1444,0.47667,0.32
6,-95,44,0.33,0.045732,-0.72409,0.33537,0.33,-0.3945,0.10017,1.277,0.33,-0.21312,-0.81405,0.31463,0.33,-0.031165,-0.79764,0.62765,0.33
15,-102,51,0.34,0.11433,-0.77744,0.38872,0.34,-0.56695,0.31198,0.3822,0.34,-0.21323,-0.70666,0.36917,0.34,0.071795,-0.41633,0.65273,0.34
14,-111,44,0.35,0.10671,-0.84604,0.33537,0.35,-0.7261,0.495,-0.53333,0.35,-0.18412,-0.60332,0.41837,0.35,0.1614,-0.16825,0.53549,0.35
12,-110,44,0.36,0.091463,-0.83841,0.33537,0.36,-0.86671,0.64314,-1.4425,0.36,-0.12746,-0.51673,0.45615,0.36,0.20435,-0.17143,0.31841,0.36
