sampRate, 5.000000e-01,
sampRateUnits, Hz,
scale, 256,
scaleUnits, meter,
rawData_values,rawData_seconds,data_values,data_seconds,
-3947,0,-15.418,0
-4124,2,-16.109,2
-4047,4,-15.809,4
-3959,6,-15.465,6
-3882,8,-15.164,8
-3792,10,-14.813,10
-3931,12,-15.355,12
-3866,14,-15.102,14
-3877,16,-15.145,16
-3866,18,-15.102,18
-3767,20,-14.715,20
-3755,22,-14.668,22
-3869,24,-15.113,24
-3859,26,-15.074,26
-3996,28,-15.609,28
-3932,30,-15.359,30
-3966,32,-15.492,32
-3974,34,-15.523,34
-3956,36,-15.453,36
-3967,38,-15.496,38
-3965,40,-15.488,40
-3836,42,-14.984,42
-3932,44,-15.359,44
-3856,46,-15.063,46
-3928,48,-15.344,48
-3919,50,-15.309,50
-4025,52,-15.723,52
-3896,54,-15.219,54
-3958,56,-15.461,56
-3944,58,-15.406,58
-3955,60,-15.449,60
-3865,62,-15.098,62
-3846,64,-15.023,64
-3910,66,-15.273,66
-3873,68,-15.129,68
-3969,70,-15.504,70
-3921,72,-15.316,72
-3917,74,-15.301,74
-3933,76,-15.363,76
-3977,78,-15.535,78
-3877,80,-15.145,80
-3867,82,-15.105,82
-3931,84,-15.355,84
-3955,86,-15.449,86
-3939,88,-15.387,88
-3979,90,-15.543,90
-3948,92,-15.422,92
-3961,94,-15.473,94
-4025,96,-15.723,96
-3955,98,-15.449,98
-3854,100,-15.055,100
-3959,102,-15.465,102
-4036,104,-15.766,104
-4011,106,-15.668,106
-4065,108,-15.879,108
-4048,110,-15.813,110
-3955,112,-15.449,112
-3963,114,-15.48,114
-4036,116,-15.766,116
-4001,118,-15.629,118
-4012,120,-15.672,120
-3956,122,-15.453,122
-3900,124,-15.234,124
-3813,126,-14.895,126
-3854,128,-15.055,128
-3982,130,-15.555,130
-3831,132,-14.965,132
-3843,134,-15.012,134
-3858,136,-15.07,136
-3890,138,-15.195,138
-3815,140,-14.902,140
-3954,142,-15.445,142
-3892,144,-15.203,144
-3908,146,-15.266,146
-4011,148,-15.668,148
-3958,150,-15.461,150
-3963,152,-15.48,152
-3963,154,-15.48,154
-3923,156,-15.324,156
-3963,158,-15.48,158
-3886,160,-15.18,160
-4012,162,-15.672,162
-3944,164,-15.406,164
-3879,166,-15.152,166
-3956,168,-15.453,168
-3879,170,-15.152,170
-3951,172,-15.434,172
-3942,174,-15.398,174
-4048,176,-15.813,176
-4075,178,-15.918,178
-4002,180,-15.633,180
-3878,182,-15.148,182
-4200,184,-16.406,184
-3975,186,-15.527,186
-4067,188,-15.887,188
-3781,190,-14.77,190
-4047,192,-15.809,192
-4052,194,-15.828,194
-4059,196,-15.855,196
-4029,198,-15.738,198
-4015,200,-15.684,200
-4086,202,-15.961,202
-4086,204,-15.961,204
-4043,206,-15.793,206
-4097,208,-16.004,208
-4121,210,-16.098,210
-4069,212,-15.895,212
-4138,214,-16.164,214
-4088,216,-15.969,216
-4081,218,-15.941,218
-4034,220,-15.758,220
-4112,222,-16.063,222
-3981,224,-15.551,224
-3985,226,-15.566,226
-3921,228,-15.316,228
-3993,230,-15.598,230
-3988,232,-15.578,232
-4038,234,-15.773,234
-3983,236,-15.559,236
-3893,238,-15.207,238
-4062,240,-15.867,240
-4017,242,-15.691,242
-3977,244,-15.535,244
-4046,246,-15.805,246
-3967,248,-15.496,248
-4013,250,-15.676,250
-4066,252,-15.883,252
